,Price_Level,Date_Index
114,0.813,2019-02
115,0.813,2019-03
116,0.813,2019-04
117,0.813,2019-05
118,0.813,2019-06
119,0.813,2019-07
120,0.813,2019-08
121,0.813,2019-09
122,0.813,2019-10
123,0.813,2019-11
124,0.813,2019-12
125,0.813,2020-01
126,0.813,2020-02
127,0.813,2020-03
128,21.351,2020-04
129,21.351,2020-05
130,21.351,2020-06
131,21.351,2020-07
132,21.351,2020-08
133,21.351,2020-09
134,21.351,2020-10
135,21.351,2020-11
136,21.351,2020-12
137,21.351,2021-01
138,21.351,2021-02
139,21.351,2021-03
140,40.65,2021-04
141,40.65,2021-05
142,54.2,2021-06
143,40.65,2021-07
144,40.65,2021-08
145,67.445125,2021-09
146,75.88,2021-10
147,94.85,2021-11
148,102.07666666666667,2021-12
149,105.38888888738335,2022-01
150,105.38888888738335,2022-02
151,105.38888888738335,2022-03
152,105.38888888738335,2022-04
153,105.38888888738335,2022-05
154,0.0,2016-01
155,0.0,2016-02
156,0.0,2016-03
157,0.0,2016-04
158,0.0,2016-05
159,0.0,2016-06
160,0.0,2016-07
161,0.0,2016-08
162,0.0,2016-09
163,0.0,2016-10
164,0.0,2016-11
165,0.0,2016-12
166,0.0,2017-01
167,0.0,2017-02
168,0.0,2017-03
169,0.0,2017-04
170,0.0,2017-05
171,0.0,2017-06
172,0.0,2017-07
173,0.0,2017-08
174,0.0,2017-09
175,0.0,2017-10
176,0.0,2017-11
177,0.0,2017-12
178,0.0,2018-01
179,0.813,2018-02
180,0.813,2018-03
181,0.813,2018-04
182,0.813,2018-05
183,0.813,2018-06
184,0.813,2018-07
185,0.813,2018-08
186,0.813,2018-09
187,0.813,2018-10
188,0.813,2018-11
189,0.813,2018-12
190,0.813,2019-01
191,0.813,2019-02
192,0.813,2019-03
193,0.813,2019-04
194,0.813,2019-05
195,0.813,2019-06
196,0.813,2019-07
197,0.813,2019-08
198,0.813,2019-09
199,0.813,2019-10
200,0.813,2019-11
201,0.813,2019-12
202,0.813,2020-01
203,0.813,2020-02
204,0.813,2020-03
205,0.813,2020-04
206,0.813,2020-05
207,0.813,2020-06
208,0.813,2020-07
209,0.813,2020-08
210,0.813,2020-09
211,0.813,2020-10
212,0.813,2020-11
213,0.813,2020-12
214,0.813,2021-01
215,0.813,2021-02
216,0.813,2021-03
217,0.813,2021-04
218,0.813,2021-05
219,0.813,2021-06
220,29.81,2021-07
221,58.810132857142854,2021-08
222,127.4327100233,2021-09
223,114.83625,2021-10
224,114.83625,2021-11
225,114.83625,2021-12
226,133.87400000000002,2022-01
227,178.86,2022-02
228,178.86,2022-03
229,178.86,2022-04
230,178.86,2022-05
231,0.0,2016-01
232,0.0,2016-02
233,0.0,2016-03
234,0.0,2016-04
235,0.0,2016-05
236,0.0,2016-06
237,0.0,2016-07
238,0.0,2016-08
239,1.55825,2016-09
240,0.8522950000000001,2016-10
241,0.4065,2016-11
242,0.00542,2016-12
243,1.0839999999999999,2017-01
244,1.063675,2017-02
245,0.7317,2017-03
246,0.7317,2017-04
247,0.7317,2017-05
248,0.7317,2017-06
249,0.7317,2017-07
250,1.3820999999999999,2017-08
251,1.626,2017-09
252,1.626,2017-10
253,1.626,2017-11
254,1.626,2017-12
255,1.626,2018-01
256,1.626,2018-02
257,1.626,2018-03
258,1.626,2018-04
259,1.626,2018-05
260,1.626,2018-06
261,1.626,2018-07
262,1.626,2018-08
263,1.626,2018-09
264,1.626,2018-10
265,1.626,2018-11
266,1.626,2018-12
267,1.626,2019-01
268,1.626,2019-02
269,1.626,2019-03
270,1.626,2019-04
271,1.626,2019-05
272,1.626,2019-06
273,1.626,2019-07
274,1.626,2019-08
275,1.626,2019-09
276,1.626,2019-10
277,1.626,2019-11
278,1.626,2019-12
279,1.626,2020-01
280,1.626,2020-02
281,1.626,2020-03
282,1.626,2020-04
283,1.626,2020-05
284,1.626,2020-06
285,1.626,2020-07
286,1.626,2020-08
287,1.626,2020-09
288,1.626,2020-10
289,1.626,2020-11
290,1.626,2020-12
291,1.626,2021-01
292,1.626,2021-02
293,71.815,2021-03
294,192.15878649,2021-04
295,192.15878649,2021-05
296,192.15878649,2021-06
297,249.2334466225,2021-07
298,613.3622,2021-08
299,420.05,2021-09
300,271.0,2021-10
301,268.28999999999996,2021-11
302,243.9,2021-12
303,449.86903333333333,2022-01
304,539.29,2022-02
305,271.0,2022-03
306,189.7,2022-04
307,189.7,2022-05
308,0.0,2016-01
309,0.0,2016-02
310,0.0,2016-03
311,0.0,2016-04
312,0.0,2016-05
313,0.0,2016-06
314,0.0,2016-07
315,0.0,2016-08
316,0.0,2016-09
317,6.910499999999999,2016-10
318,6.910499999999999,2016-11
319,9.82375,2016-12
320,21.68,2017-01
321,21.68,2017-02
322,21.68,2017-03
323,21.68,2017-04
324,21.68,2017-05
325,268.29,2017-06
326,271.0,2017-07
327,271.0,2017-08
328,271.0,2017-09
329,271.0,2017-10
330,271.0,2017-11
331,271.0,2017-12
332,271.0,2018-01
333,271.0,2018-02
334,271.0,2018-03
335,271.0,2018-04
336,271.0,2018-05
337,271.0,2018-06
338,271.0,2018-07
339,271.0,2018-08
340,271.0,2018-09
341,271.0,2018-10
342,271.0,2018-11
343,271.0,2018-12
344,271.0,2019-01
345,271.0,2019-02
346,271.0,2019-03
347,271.0,2019-04
348,271.0,2019-05
349,271.0,2019-06
350,271.0,2019-07
351,271.0,2019-08
352,271.0,2019-09
353,271.0,2019-10
354,271.0,2019-11
355,271.0,2019-12
356,271.0,2020-01
357,271.0,2020-02
358,271.0,2020-03
359,271.0,2020-04
360,271.0,2020-05
361,271.0,2020-06
362,271.0,2020-07
363,271.0,2020-08
364,271.0,2020-09
365,271.0,2020-10
366,271.0,2020-11
367,271.0,2020-12
368,271.0,2021-01
369,271.0,2021-02
370,271.0,2021-03
371,271.0,2021-04
372,271.0,2021-05
373,271.0,2021-06
374,3202.65,2021-07
375,3202.65,2021-08
376,3202.65,2021-09
377,3202.65,2021-10
378,3202.65,2021-11
379,3202.65,2021-12
380,3202.65,2022-01
381,13550.0,2022-02
382,13550.0,2022-03
383,13550.0,2022-04
384,13550.0,2022-05
385,0.0,2016-01
386,0.0,2016-02
387,0.0,2016-03
388,0.0,2016-04
389,0.0,2016-05
390,0.0,2016-06
391,0.0,2016-07
392,0.0,2016-08
393,0.0,2016-09
394,0.0,2016-10
395,0.0,2016-11
396,0.0,2016-12
397,0.0,2017-01
398,0.0,2017-02
399,0.0,2017-03
400,0.0,2017-04
401,0.0,2017-05
402,0.0,2017-06
403,0.0,2017-07
404,0.0,2017-08
405,0.0,2017-09
406,0.0,2017-10
407,0.0,2017-11
408,0.0,2017-12
409,0.0,2018-01
410,4.065,2018-02
411,4.065,2018-03
412,4.065,2018-04
413,4.065,2018-05
414,4.065,2018-06
415,4.065,2018-07
416,4.065,2018-08
417,4.065,2018-09
418,4.065,2018-10
419,4.065,2018-11
420,4.065,2018-12
421,4.065,2019-01
422,4.065,2019-02
423,4.065,2019-03
424,4.065,2019-04
425,4.065,2019-05
426,4.065,2019-06
427,4.065,2019-07
428,4.065,2019-08
429,4.065,2019-09
430,4.065,2019-10
431,4.065,2019-11
432,4.065,2019-12
433,4.065,2020-01
434,4.065,2020-02
435,4.065,2020-03
436,4.065,2020-04
437,4.065,2020-05
438,4.065,2020-06
439,4.065,2020-07
440,4.065,2020-08
441,4.065,2020-09
442,4.065,2020-10
443,4.065,2020-11
444,4.065,2020-12
445,4.065,2021-01
446,4.065,2021-02
447,19.37851088775,2021-03
448,19.37851088775,2021-04
449,19.37851088775,2021-05
450,19.37851088775,2021-06
451,47.425,2021-07
452,61.426666666666655,2021-08
453,94.85,2021-09
454,113.82,2021-10
455,113.82,2021-11
456,121.95,2021-12
457,169.375,2022-01
458,169.375,2022-02
459,121.95,2022-03
460,149.05,2022-04
461,149.05,2022-05
462,0.0,2016-01
463,0.0,2016-02
464,0.0,2016-03
465,0.0,2016-04
466,0.0,2016-05
467,0.0,2016-06
468,0.0,2016-07
469,0.0,2016-08
470,7.542833333333333,2016-09
471,7.4976666666666665,2016-10
472,7.4976666666666665,2016-11
473,35.23,2016-12
474,32.52,2017-01
475,81.30000000000001,2017-02
476,81.30000000000001,2017-03
477,108.4,2017-04
478,108.4,2017-05
479,108.4,2017-06
480,108.4,2017-07
481,108.4,2017-08
482,108.4,2017-09
483,108.4,2017-10
484,108.4,2017-11
485,108.4,2017-12
486,108.4,2018-01
487,108.4,2018-02
488,108.4,2018-03
489,108.4,2018-04
490,108.4,2018-05
491,108.4,2018-06
492,108.4,2018-07
493,108.4,2018-08
494,108.4,2018-09
495,108.4,2018-10
496,108.4,2018-11
497,108.4,2018-12
498,108.4,2019-01
499,108.4,2019-02
500,108.4,2019-03
501,108.4,2019-04
502,108.4,2019-05
503,108.4,2019-06
504,108.4,2019-07
505,108.4,2019-08
506,108.4,2019-09
507,108.4,2019-10
508,108.4,2019-11
509,108.4,2019-12
510,108.4,2020-01
511,108.4,2020-02
512,108.4,2020-03
513,108.4,2020-04
514,108.4,2020-05
515,108.4,2020-06
516,108.4,2020-07
517,108.4,2020-08
518,108.4,2020-09
519,108.4,2020-10
520,108.4,2020-11
521,108.4,2020-12
522,108.4,2021-01
523,108.4,2021-02
524,108.4,2021-03
525,108.4,2021-04
526,108.4,2021-05
527,108.4,2021-06
528,108.4,2021-07
529,108.4,2021-08
530,677.5,2021-09
531,677.5,2021-10
532,677.5,2021-11
533,677.5,2021-12
534,677.5,2022-01
535,677.5,2022-02
536,677.5,2022-03
537,677.5,2022-04
538,677.5,2022-05
539,0.0,2016-01
540,0.0,2016-02
541,0.0,2016-03
542,0.0,2016-04
543,0.0,2016-05
544,0.0,2016-06
545,0.0,2016-07
546,0.0,2016-08
547,0.0,2016-09
548,0.0,2016-10
549,0.0,2016-11
550,0.0,2016-12
551,0.0,2017-01
552,0.0,2017-02
553,0.0,2017-03
554,0.0,2017-04
555,0.0,2017-05
556,0.0,2017-06
557,0.0,2017-07
558,0.0,2017-08
559,0.0,2017-09
560,0.0,2017-10
561,0.0,2017-11
562,0.0,2017-12
563,0.0,2018-01
564,0.0,2018-02
565,4.950266666666667,2018-03
566,4.950266666666667,2018-04
567,4.950266666666667,2018-05
568,4.950266666666667,2018-06
569,4.950266666666667,2018-07
570,4.950266666666667,2018-08
571,4.950266666666667,2018-09
572,4.950266666666667,2018-10
573,4.950266666666667,2018-11
574,4.950266666666667,2018-12
575,4.950266666666667,2019-01
576,4.950266666666667,2019-02
577,4.950266666666667,2019-03
578,4.950266666666667,2019-04
579,4.950266666666667,2019-05
580,4.950266666666667,2019-06
581,4.950266666666667,2019-07
582,4.950266666666667,2019-08
583,4.950266666666667,2019-09
584,4.950266666666667,2019-10
585,4.950266666666667,2019-11
586,4.950266666666667,2019-12
587,4.950266666666667,2020-01
588,4.950266666666667,2020-02
589,4.950266666666667,2020-03
590,4.950266666666667,2020-04
591,4.950266666666667,2020-05
592,4.950266666666667,2020-06
593,4.950266666666667,2020-07
594,4.950266666666667,2020-08
595,4.950266666666667,2020-09
596,4.950266666666667,2020-10
597,4.950266666666667,2020-11
598,4.950266666666667,2020-12
599,4.950266666666667,2021-01
600,4.950266666666667,2021-02
601,135.5,2021-03
602,135.5,2021-04
603,135.5,2021-05
604,135.5,2021-06
605,135.5,2021-07
606,149.04999999999998,2021-08
607,203.25,2021-09
608,203.25,2021-10
609,189.7,2021-11
610,189.7,2021-12
611,243.9,2022-01
612,243.9,2022-02
613,135.5,2022-03
614,135.5,2022-04
615,176.15,2022-05
616,0.0,2016-01
617,0.0,2016-02
618,0.0,2016-03
619,0.0,2016-04
620,0.0,2016-05
621,0.0,2016-06
622,0.0,2016-07
623,0.0,2016-08
624,0.0,2016-09
625,0.0,2016-10
626,0.0,2016-11
627,0.0,2016-12
628,10.569,2017-01
629,10.569,2017-02
630,10.569,2017-03
631,10.569,2017-04
632,10.569,2017-05
633,10.569,2017-06
634,10.569,2017-07
635,10.569,2017-08
636,10.569,2017-09
637,10.569,2017-10
638,10.569,2017-11
639,8.129999999999999,2017-12
640,8.129999999999999,2018-01
641,8.129999999999999,2018-02
642,8.129999999999999,2018-03
643,8.129999999999999,2018-04
644,8.129999999999999,2018-05
645,8.129999999999999,2018-06
646,9.6205,2018-07
647,9.6205,2018-08
648,9.6205,2018-09
649,9.6205,2018-10
650,9.6205,2018-11
651,9.6205,2018-12
652,9.6205,2019-01
653,9.6205,2019-02
654,9.6205,2019-03
655,9.6205,2019-04
656,9.6205,2019-05
657,9.6205,2019-06
658,9.6205,2019-07
659,9.6205,2019-08
660,9.6205,2019-09
661,9.6205,2019-10
662,9.6205,2019-11
663,9.6205,2019-12
664,9.6205,2020-01
665,9.6205,2020-02
666,9.6205,2020-03
667,9.6205,2020-04
668,9.6205,2020-05
669,9.6205,2020-06
670,9.6205,2020-07
671,9.6205,2020-08
672,9.6205,2020-09
673,9.6205,2020-10
674,9.6205,2020-11
675,9.6205,2020-12
676,9.6205,2021-01
677,9.6205,2021-02
678,26.113990993333335,2021-03
679,27.1,2021-04
680,27.1,2021-05
681,25.62098649,2021-06
682,25.62098649,2021-07
683,463.59370000000007,2021-08
684,343.4925,2021-09
685,272.4905,2021-10
686,522.28125,2021-11
687,325.2,2021-12
688,325.2,2022-01
689,325.2,2022-02
690,325.2,2022-03
691,230.35,2022-04
692,230.35,2022-05
693,0.0,2016-01
694,0.0,2016-02
695,0.0,2016-03
696,0.0,2016-04
697,0.0,2016-05
698,0.0,2016-06
699,0.0,2016-07
700,0.0,2016-08
701,0.0,2016-09
702,0.0,2016-10
703,0.0,2016-11
704,0.0,2016-12
705,0.0,2017-01
706,0.0,2017-02
707,0.0,2017-03
708,0.0,2017-04
709,0.0,2017-05
710,0.0,2017-06
711,0.0,2017-07
712,1.897,2017-08
713,1.897,2017-09
714,1.897,2017-10
715,1.897,2017-11
716,1.897,2017-12
717,1.897,2018-01
718,1.897,2018-02
719,1.897,2018-03
720,1.897,2018-04
721,1.897,2018-05
722,1.897,2018-06
723,1.897,2018-07
724,1.897,2018-08
725,1.897,2018-09
726,1.897,2018-10
727,1.897,2018-11
728,1.897,2018-12
729,1.897,2019-01
730,1.897,2019-02
731,1.897,2019-03
732,1.897,2019-04
733,1.897,2019-05
734,1.897,2019-06
735,1.897,2019-07
736,1.897,2019-08
737,1.897,2019-09
738,1.897,2019-10
739,1.897,2019-11
740,1.897,2019-12
741,1.897,2020-01
742,1.897,2020-02
743,1.897,2020-03
744,1.897,2020-04
745,1.897,2020-05
746,1.897,2020-06
747,1.897,2020-07
748,1.897,2020-08
749,1.897,2020-09
750,1.897,2020-10
751,1.897,2020-11
752,1.897,2020-12
753,1.897,2021-01
754,1.897,2021-02
755,21.68,2021-03
756,21.68,2021-04
757,21.68,2021-05
758,21.68,2021-06
759,16.259999999999998,2021-07
760,84.378,2021-08
761,40.65,2021-09
762,40.65,2021-10
763,48.78,2021-11
764,48.78,2021-12
765,46.07,2022-01
766,20.325000000000003,2022-02
767,20.325000000000003,2022-03
768,20.325000000000003,2022-04
769,20.325000000000003,2022-05
770,0.0,2016-01
771,0.0,2016-02
772,0.0,2016-03
773,0.0,2016-04
774,0.0,2016-05
775,0.0,2016-06
776,0.0,2016-07
777,0.0,2016-08
778,0.0,2016-09
779,0.0,2016-10
780,0.0,2016-11
781,0.0,2016-12
782,0.0,2017-01
783,0.0,2017-02
784,0.0,2017-03
785,0.0,2017-04
786,0.0,2017-05
787,0.0,2017-06
788,2.71,2017-07
789,2.71,2017-08
790,2.71,2017-09
791,2.71,2017-10
792,2.71,2017-11
793,2.71,2017-12
794,2.71,2018-01
795,2.1138,2018-02
796,2.1138,2018-03
797,2.1138,2018-04
798,2.1138,2018-05
799,2.1138,2018-06
800,2.1138,2018-07
801,2.1138,2018-08
802,2.1138,2018-09
803,2.1138,2018-10
804,2.1138,2018-11
805,2.1138,2018-12
806,2.1138,2019-01
807,2.1138,2019-02
808,2.1138,2019-03
809,2.1138,2019-04
810,2.1138,2019-05
811,2.1138,2019-06
812,2.1138,2019-07
813,2.1138,2019-08
814,2.1138,2019-09
815,2.1138,2019-10
816,2.1138,2019-11
817,2.1138,2019-12
818,2.1138,2020-01
819,2.1138,2020-02
820,2.1138,2020-03
821,2.1138,2020-04
822,2.1138,2020-05
823,2.1138,2020-06
824,2.1138,2020-07
825,2.1138,2020-08
826,2.1138,2020-09
827,2.1138,2020-10
828,2.1138,2020-11
829,2.1138,2020-12
830,2.1138,2021-01
831,2.1138,2021-02
832,2.1138,2021-03
833,2.1138,2021-04
834,2.1138,2021-05
835,2.1138,2021-06
836,12.81038649,2021-07
837,20.406966666666666,2021-08
838,52.151726315789475,2021-09
839,52.151726315789475,2021-10
840,29.81,2021-11
841,29.81,2021-12
842,29.81,2022-01
843,29.81,2022-02
844,37.94,2022-03
845,37.94,2022-04
846,37.94,2022-05
847,0.0,2016-01
848,0.0,2016-02
849,0.0,2016-03
850,0.0,2016-04
851,0.0,2016-05
852,0.0,2016-06
853,0.0,2016-07
854,0.0,2016-08
855,0.0,2016-09
856,1.1517499999999998,2016-10
857,4.065,2016-11
858,4.065,2016-12
859,8.129999999999999,2017-01
860,8.129999999999999,2017-02
861,8.129999999999999,2017-03
862,8.129999999999999,2017-04
863,8.129999999999999,2017-05
864,8.129999999999999,2017-06
865,8.129999999999999,2017-07
866,8.129999999999999,2017-08
867,8.129999999999999,2017-09
868,8.129999999999999,2017-10
869,8.129999999999999,2017-11
870,8.129999999999999,2017-12
871,8.129999999999999,2018-01
872,8.129999999999999,2018-02
873,8.129999999999999,2018-03
874,8.129999999999999,2018-04
875,8.129999999999999,2018-05
876,8.129999999999999,2018-06
877,8.129999999999999,2018-07
878,8.129999999999999,2018-08
879,8.129999999999999,2018-09
880,8.129999999999999,2018-10
881,8.129999999999999,2018-11
882,8.129999999999999,2018-12
883,8.129999999999999,2019-01
884,8.129999999999999,2019-02
885,8.129999999999999,2019-03
886,8.129999999999999,2019-04
887,8.129999999999999,2019-05
888,8.129999999999999,2019-06
889,8.129999999999999,2019-07
890,8.129999999999999,2019-08
891,8.129999999999999,2019-09
892,8.129999999999999,2019-10
893,8.129999999999999,2019-11
894,8.129999999999999,2019-12
895,8.129999999999999,2020-01
896,8.129999999999999,2020-02
897,8.129999999999999,2020-03
898,8.129999999999999,2020-04
899,8.129999999999999,2020-05
900,8.129999999999999,2020-06
901,8.129999999999999,2020-07
902,8.129999999999999,2020-08
903,8.129999999999999,2020-09
904,8.129999999999999,2020-10
905,8.129999999999999,2020-11
906,8.129999999999999,2020-12
907,8.129999999999999,2021-01
908,8.129999999999999,2021-02
909,8.129999999999999,2021-03
910,8.129999999999999,2021-04
911,8.129999999999999,2021-05
912,8.129999999999999,2021-06
913,677.5,2021-07
914,813.0,2021-08
915,338.75,2021-09
916,960.795,2021-10
917,406.5,2021-11
918,406.5,2021-12
919,406.5,2022-01
920,406.5,2022-02
921,747.2850000000001,2022-03
922,747.2850000000001,2022-04
923,747.2850000000001,2022-05
924,0.0,2016-01
925,0.0,2016-02
926,0.0,2016-03
927,0.0,2016-04
928,0.0,2016-05
929,0.0,2016-06
930,0.0,2016-07
931,0.0,2016-08
932,0.0,2016-09
933,0.8130000000000001,2016-10
934,0.8130000000000001,2016-11
935,0.792675,2016-12
936,2.3848,2017-01
937,2.168,2017-02
938,2.168,2017-03
939,2.168,2017-04
940,2.168,2017-05
941,2.168,2017-06
942,2.168,2017-07
943,2.168,2017-08
944,2.168,2017-09
945,2.168,2017-10
946,2.168,2017-11
947,2.168,2017-12
948,2.168,2018-01
949,2.168,2018-02
950,2.168,2018-03
951,2.168,2018-04
952,2.168,2018-05
953,2.168,2018-06
954,2.168,2018-07
955,2.168,2018-08
956,2.168,2018-09
957,2.168,2018-10
958,2.168,2018-11
959,2.168,2018-12
960,2.168,2019-01
961,2.168,2019-02
962,2.168,2019-03
963,2.168,2019-04
964,2.168,2019-05
965,2.168,2019-06
966,2.168,2019-07
967,2.168,2019-08
968,2.168,2019-09
969,2.168,2019-10
970,2.168,2019-11
971,2.168,2019-12
972,2.168,2020-01
973,2.168,2020-02
974,2.168,2020-03
975,2.168,2020-04
976,2.168,2020-05
977,2.168,2020-06
978,2.168,2020-07
979,2.168,2020-08
980,2.168,2020-09
981,2.168,2020-10
982,2.168,2020-11
983,2.168,2020-12
984,2.168,2021-01
985,2.168,2021-02
986,10.84,2021-03
987,10.84,2021-04
988,10.84,2021-05
989,10.84,2021-06
990,10.84,2021-07
991,128.106,2021-08
992,220.69625000000002,2021-09
993,94.85,2021-10
994,94.85,2021-11
995,94.85,2021-12
996,94.85,2022-01
997,94.85,2022-02
998,94.85,2022-03
999,159.89,2022-04
1000,159.89,2022-05
1001,0.0,2016-01
1002,0.0,2016-02
1003,0.0,2016-03
1004,0.0,2016-04
1005,0.0,2016-05
1006,0.0,2016-06
1007,0.0,2016-07
1008,0.0,2016-08
1009,0.0,2016-09
1010,0.0,2016-10
1011,0.0,2016-11
1012,0.0,2016-12
1013,0.0,2017-01
1014,0.0,2017-02
1015,0.0,2017-03
1016,0.0,2017-04
1017,0.0,2017-05
1018,0.0,2017-06
1019,0.0,2017-07
1020,0.0,2017-08
1021,0.0,2017-09
1022,0.0,2017-10
1023,0.0,2017-11
1024,0.0,2017-12
1025,0.0,2018-01
1026,0.0,2018-02
1027,0.0,2018-03
1028,0.0,2018-04
1029,0.0,2018-05
1030,0.0,2018-06
1031,0.0,2018-07
1032,0.0,2018-08
1033,0.0,2018-09
1034,0.0,2018-10
1035,0.0,2018-11
1036,0.0,2018-12
1037,0.0,2019-01
1038,0.0,2019-02
1039,0.0,2019-03
1040,0.0,2019-04
1041,0.0,2019-05
1042,0.0,2019-06
1043,0.0,2019-07
1044,0.0,2019-08
1045,0.0,2019-09
1046,0.0,2019-10
1047,0.0,2019-11
1048,0.0,2019-12
1049,0.0,2020-01
1050,0.0,2020-02
1051,0.0,2020-03
1052,0.0,2020-04
1053,0.0,2020-05
1054,0.0,2020-06
1055,0.0,2020-07
1056,0.0,2020-08
1057,0.0,2020-09
1058,0.0,2020-10
1059,0.0,2020-11
1060,0.0,2020-12
1061,0.0,2021-01
1062,0.0,2021-02
1063,0.0,2021-03
1064,0.0,2021-04
1065,0.0,2021-05
1066,0.0,2021-06
1067,0.0,2021-07
1068,42.58571428571429,2021-08
1069,149.05,2021-09
1070,149.05,2021-10
1071,149.05,2021-11
1072,26.347222222222218,2021-12
1073,49.68333333333334,2022-01
1074,75.88,2022-02
1075,75.88,2022-03
1076,75.88,2022-04
1077,75.88,2022-05
1078,0.0,2016-01
1079,0.0,2016-02
1080,0.0,2016-03
1081,0.0,2016-04
1082,0.0,2016-05
1083,0.0,2016-06
1084,0.0,2016-07
1085,0.0,2016-08
1086,0.0,2016-09
1087,0.0,2016-10
1088,1.2195,2016-11
1089,1.727625,2016-12
1090,2.88615,2017-01
1091,2.88615,2017-02
1092,2.88615,2017-03
1093,2.88615,2017-04
1094,2.88615,2017-05
1095,2.88615,2017-06
1096,13.55,2017-07
1097,13.55,2017-08
1098,13.55,2017-09
1099,13.55,2017-10
1100,13.55,2017-11
1101,13.55,2017-12
1102,13.55,2018-01
1103,13.55,2018-02
1104,13.55,2018-03
1105,13.55,2018-04
1106,13.55,2018-05
1107,13.55,2018-06
1108,13.55,2018-07
1109,13.55,2018-08
1110,13.55,2018-09
1111,13.55,2018-10
1112,13.55,2018-11
1113,13.55,2018-12
1114,13.55,2019-01
1115,13.55,2019-02
1116,13.55,2019-03
1117,13.55,2019-04
1118,13.55,2019-05
1119,13.55,2019-06
1120,13.55,2019-07
1121,13.55,2019-08
1122,13.55,2019-09
1123,13.55,2019-10
1124,13.55,2019-11
1125,13.55,2019-12
1126,13.55,2020-01
1127,13.55,2020-02
1128,13.55,2020-03
1129,13.55,2020-04
1130,13.55,2020-05
1131,13.55,2020-06
1132,13.55,2020-07
1133,13.55,2020-08
1134,13.55,2020-09
1135,13.55,2020-10
1136,13.55,2020-11
1137,13.55,2020-12
1138,13.55,2021-01
1139,13.55,2021-02
1140,13.55,2021-03
1141,13.55,2021-04
1142,13.55,2021-05
1143,13.55,2021-06
1144,13.55,2021-07
1145,13.55,2021-08
1146,358.1716666666666,2021-09
1147,542.0,2021-10
1148,442.6333333333334,2021-11
1149,442.6333333333334,2021-12
1150,677.5,2022-01
1151,677.5,2022-02
1152,460.7,2022-03
1153,460.7,2022-04
1154,460.7,2022-05
1155,0.0,2016-01
1156,0.0,2016-02
1157,0.0,2016-03
1158,0.0,2016-04
1159,0.0,2016-05
1160,0.0,2016-06
1161,0.0,2016-07
1162,0.0,2016-08
1163,0.0,2016-09
1164,0.0,2016-10
1165,0.0,2016-11
1166,0.0,2016-12
1167,0.0,2017-01
1168,0.0,2017-02
1169,2.0325,2017-03
1170,2.0325,2017-04
1171,2.0325,2017-05
1172,2.0325,2017-06
1173,2.0325,2017-07
1174,2.168,2017-08
1175,2.168,2017-09
1176,2.168,2017-10
1177,2.168,2017-11
1178,2.168,2017-12
1179,2.168,2018-01
1180,2.168,2018-02
1181,1.2195,2018-03
